word,word_len,uni_prob,bi_prob,pos_uni_freq,pos_bi_freq
SH UW ZH,3,-15.539488225767254,-15.30591437638103,1.036005118755934,1.0006436381626858
T AW CH,3,-13.482646487974431,-15.255849018415162,1.0597027521124929,1.00060497371501
T AW JH,3,-12.986614341620644,-16.831901101253884,1.0618788229684142,1.0004904436699615
TH AO B,3,-13.843727371386896,-17.042615930451216,1.0659363436328453,1.0006818148443686
TH AO CH,3,-15.202500666527037,-16.784578804916183,1.0490240736473524,1.0004527547542716
TH AO G,3,-14.438019338104219,-14.92796826788306,1.058186477251231,1.0012162883879283
TH AO SH,3,-14.234813232995709,-16.112805698494455,1.0494058404641806,1.0006818148443686
TH AO TH,3,-15.575409491439943,-14.47852365223055,1.047764243151819,1.0005291081176373
V AW JH,3,-14.568610887178693,-16.9784296989055,1.0369089525255097,1.0001512434287525
V AW R,3,-12.772453044538775,-16.415012707833338,1.1040235589239216,1.0003803035188494
V AW TH,3,-15.437551858445385,-15.053161682968646,1.033473051174055,1.0005711869272635
W UW DH,3,-15.966367507699736,-16.644868004193825,1.0492073893977574,1.0004160413705676
W UW TH,3,-14.748281565897337,-14.332372649907374,1.0533304710195028,1.0009505149141273
W UW V,3,-13.429533246978973,-14.088431519281016,1.0697846208248019,1.0008741615507615
W UW ZH,3,-15.98688104753284,-15.069701698577843,1.0476803221304443,1.000530571415616
Y AO CH,3,-14.62208175096185,-17.590528098434127,1.0508695090194524,1.0004150658385818
Y AO D,3,-12.779253073120323,-14.513481877242418,1.0799983171434502,1.0008350093370928
Y AO G,3,-13.857600422539033,-15.733917561401004,1.060031912623331,1.0011785994722384
Y AO NG,3,-14.168499707993515,-13.465375613874912,1.0541527036441756,1.001484012925701
Y AO SH,3,-13.654394317430523,-16.918754992012396,1.0512512758362806,1.0006441259286787
Y AO TH,3,-14.994990575874757,-15.284472945748494,1.049609678523919,1.0004914192019474
Y AW CH,3,-15.802972436885657,-17.77221493606999,1.0266732251465394,1.0001527067267313
Y AW D,3,-13.96014375904413,-16.361047938217332,1.0558020332705373,1.0004962968618767
Y AW JH,3,-15.306940290531871,-19.34826701890871,1.0288492960024607,1.0000381766816828
Y AW R,3,-13.510782447891952,-18.784850027836548,1.0959639024008725,1.0002672367717798
Y AW T,3,-13.27513639732215,-14.771074096064428,1.08229665035842,1.0005726502252423
Y AW TH,3,-16.175881261798565,-17.422999002971856,1.025413394651006,1.0004581201801939
Y AW Z,3,-15.018943406177602,-16.4250996518334,1.0382025830147534,1.0003817668168282
Z UW B,3,-12.752865026901974,-18.028767346756112,1.0510897965683206,1.001181526068196
Z UW DH,3,-15.702633088757423,-19.174972390793265,1.0287946144655489,1.000265285707808
Z UW SH,3,-13.143950888510787,-17.011945737809718,1.034559293399656,1.0003034623894909
